#[unix-s]	[s]	[yyyy]	[mm]	[dd]	[HH]	[MM]	[SS]	[deg]	[deg]	[mbar]	[0-1]	[ppb]	[ppb]	[ppm]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppb]	[ppb]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppm]	[ppb]	[km]	[PVU]	[K]	[km]	[hPa]	[hPa]	[K]	[K]	[km]	[km]	[deg]	[no]	[no]	[no]	[ppmv]	[s]
descriptor \
unitime	TimeCRef	year	month	day	hour	min	sec	lon	lat	p	type	CH4	d_CH4	CO2	d_CO2	N2O	d_N2O	SF6	d_SF6	int_CO	int_O3	int_H2O_gas	int_NO	int_NOy	int_acetone	int_acetonitrile	int_CO2	int_CH4	int_h_rel_TP	int_PV	int_Tpot	int_z_km	int_dp_strop_hpa	int_dp_dtrop_hpa	int_pt_rel_sTP_K	int_pt_rel_dTP_K	int_z_rel_sTP_km	int_z_rel_dTP_km	int_eqlat	flight	canister	standard	cal_MR	dt_analysis_CO2
1287739414	41014	2010	10	22	11	23	34	18.30	57.43	205.55	1	1798.237	0.9207	388.041	0.0322	319.890	0.0879	7.085	0.0290	44.94	215.40	6.82	0.01	1.25	nan	nan	387.13	1800.84	1.48	7.71	353.83	11.15	-158.54	-232.89	49.75	62.09	3.68	5.04	63.98	316	77	5	374.946564	516568
1287740314	41914	2010	10	22	11	38	34	16.46	55.82	205.53	1	1788.290	0.9156	388.043	0.0322	319.837	0.0879	7.025	0.0288	43.74	207.36	7.02	0.04	1.35	nan	nan	387.42	1790.20	1.23	7.26	348.38	11.25	-44.03	-51.83	25.29	28.40	1.25	1.44	58.29	316	78	5	374.946564	519012
1287741214	42814	2010	10	22	11	53	34	14.90	54.21	205.55	1	1788.787	0.9159	388.232	0.0322	320.065	0.0880	7.073	0.0290	44.60	206.25	9.26	0.13	1.67	nan	nan	387.63	1789.93	1.24	7.83	342.00	11.34	-30.59	-33.06	16.28	17.19	0.87	0.94	68.00	316	79	5	374.946564	521454
1287742114	43714	2010	10	22	12	8	34	13.46	52.62	205.55	1	1798.641	0.9209	388.067	0.0322	321.225	0.0882	7.116	0.0291	49.16	157.60	18.17	nan	nan	nan	nan	387.73	1799.97	0.64	5.38	336.06	11.43	-10.45	-16.25	5.18	7.54	0.31	0.47	48.09	316	80	5	374.946564	523894
1292190881	82481	2010	12	12	22	54	41	8.79	46.29	261.36	0	1792.568	0.9716	388.006	0.0365	318.994	0.1248	7.084	0.0354	51.59	199.63	16.65	nan	nan	nan	nan	389.14	1790.87	0.97	7.25	324.71	9.75	-36.97	-75.54	10.95	18.78	0.83	1.66	71.34	321	89	5	374.946564	743263
1292196159	87759	2010	12	13	0	22	39	12.64	34.10	237.75	0	1809.668	0.9808	389.538	0.0366	324.716	0.1266	7.188	0.0359	85.80	42.78	118.17	nan	0.11	nan	nan	390.69	1810.88	nan	0.16	331.02	10.83	78.48	73.68	-14.69	-11.52	-2.48	-2.30	17.03	321	91	5	374.946564	748303
1292204080	95680	2010	12	13	2	34	40	14.92	16.02	215.86	0	1819.095	0.9859	390.011	0.0367	323.873	0.1263	7.156	0.0358	107.69	55.91	nan	nan	0.42	nan	nan	390.62	nan	nan	0.11	341.01	11.84	102.04	143.83	-26.32	-68.59	-3.89	-6.52	11.24	321	94	5	374.946564	755862
1292206720	98320	2010	12	13	3	18	40	15.25	10.23	215.81	0	1826.239	0.9898	389.723	0.0366	324.492	0.1265	7.165	0.0358	137.05	61.58	nan	nan	0.71	nan	nan	390.57	nan	nan	0.19	345.89	11.88	107.99	143.34	-25.04	-60.36	-4.31	-6.44	13.00	321	95	5	374.946564	758376
1292209359	100959	2010	12	13	4	2	39	15.79	4.75	215.88	0	1885.422	1.0219	389.639	0.0366	324.985	0.1267	7.191	0.0359	169.41	51.94	nan	nan	1.44	nan	nan	390.29	nan	nan	-0.06	347.33	11.88	107.81	129.61	-18.47	-42.44	-4.19	-5.46	-2.52	321	96	5	374.946564	760895
1292211998	103598	2010	12	13	4	46	38	15.86	-0.65	215.85	0	1845.665	1.0004	388.602	0.0365	325.260	0.1268	7.207	0.0360	180.35	48.24	nan	nan	1.27	nan	nan	389.19	nan	nan	-0.02	347.51	11.88	100.26	154.44	-15.43	-98.45	-3.80	-7.42	0.08	321	97	5	374.946564	763414
1292222560	114160	2010	12	13	7	42	40	17.75	-23.57	205.51	0	1808.844	0.9804	390.017	0.0367	325.243	0.1268	7.130	0.0356	90.75	81.05	nan	0.12	0.69	nan	nan	391.45	nan	nan	-0.33	345.67	12.16	91.64	102.68	-23.67	-32.61	-3.60	-4.19	-18.92	321	101	5	374.946564	773488
1292225199	116799	2010	12	13	8	26	39	18.73	-29.66	205.50	0	1780.430	0.9650	389.014	0.0366	324.501	0.1265	7.125	0.0356	58.78	71.14	nan	0.08	0.34	nan	nan	390.70	nan	nan	-1.35	344.21	12.06	90.17	63.25	-35.46	-19.44	-3.56	-2.30	-28.61	321	102	5	374.946564	776009
1292259029	64229	2010	12	13	17	50	29	18.10	-31.34	286.71	1	1769.835	0.7575	389.303	0.0273	324.074	0.1060	7.128	0.0257	58.44	37.95	nan	nan	nan	nan	nan	389.69	1768.63	nan	-0.27	333.90	9.85	126.63	139.85	-25.81	-33.52	-3.78	-4.36	-20.56	322	1	5	374.946564	1968363
1292260582	65782	2010	12	13	18	16	22	17.88	-28.01	286.70	1	1797.354	0.7693	390.454	0.0273	325.056	0.1063	7.155	0.0258	nan	68.62	nan	nan	0.63	nan	nan	389.84	1798.35	nan	-0.21	334.09	9.90	172.48	159.11	-44.22	-35.37	-5.83	-5.17	-16.68	322	9	5	374.946564	1973490
1292261364	66564	2010	12	13	18	29	24	17.53	-26.39	286.72	1	1802.632	0.7715	390.641	0.0273	324.903	0.1063	7.148	0.0257	92.60	70.91	nan	nan	0.72	nan	nan	389.94	1803.70	nan	-0.21	336.51	9.92	180.55	173.18	-43.46	-36.85	-6.25	-5.86	-16.68	322	10	5	374.946564	1976048
1292262141	67341	2010	12	13	18	42	21	17.34	-24.76	286.67	1	1803.134	0.7717	389.815	0.0273	324.942	0.1063	7.166	0.0258	nan	61.68	nan	nan	0.76	nan	nan	388.51	1805.79	nan	-0.09	338.21	9.95	177.95	179.06	-36.64	-37.57	-6.11	-6.16	-7.36	322	11	5	374.946564	1978615
1292262924	68124	2010	12	13	18	55	24	17.12	-23.11	286.60	1	1807.627	0.7737	389.895	0.0273	325.196	0.1063	7.168	0.0258	121.85	68.26	nan	nan	nan	nan	nan	388.58	1809.68	nan	-0.18	341.36	9.96	179.68	175.05	-34.73	-31.00	-6.19	-5.94	-14.14	322	12	5	374.946564	1981176
1292263708	68908	2010	12	13	19	8	28	16.72	-21.47	273.69	1	1803.562	0.7719	389.649	0.0273	325.008	0.1063	7.137	0.0257	116.15	60.90	nan	nan	0.72	nan	nan	388.83	1806.48	nan	-0.10	342.85	10.30	167.68	169.19	-30.83	-31.80	-5.92	-5.99	-6.78	322	13	5	374.946564	1983732
1292264488	69688	2010	12	13	19	21	28	16.33	-19.80	273.75	1	1787.787	0.7652	389.981	0.0273	324.470	0.1061	7.127	0.0256	100.62	52.46	nan	nan	0.80	nan	nan	388.38	1788.48	nan	0.01	343.16	10.31	165.80	173.21	-25.02	-32.64	-5.81	-6.22	3.49	322	14	5	374.946564	1986290
1292266064	71264	2010	12	13	19	47	44	15.47	-16.35	249.24	1	1798.290	0.7697	389.555	0.0273	324.869	0.1062	7.144	0.0257	108.98	46.66	nan	nan	0.92	nan	nan	388.93	1799.86	nan	-0.15	347.11	10.96	142.33	146.20	-18.71	-22.81	-5.21	-5.42	-8.91	322	2	5	374.946564	1991394
1292267635	72835	2010	12	13	20	13	55	14.58	-13.11	249.20	1	1794.705	0.7681	388.891	0.0272	324.793	0.1062	7.112	0.0256	108.05	37.41	nan	nan	0.51	nan	nan	388.44	1795.33	nan	-0.13	346.91	10.96	138.77	147.60	-16.38	-25.67	-5.03	-5.51	-7.43	322	4	5	374.946564	1996501
1292268416	73616	2010	12	13	20	26	56	14.00	-11.44	249.21	1	1805.510	0.7728	389.522	0.0273	324.893	0.1063	7.123	0.0256	119.18	36.04	nan	nan	0.41	nan	nan	388.05	1804.09	nan	-0.07	345.41	10.96	142.08	159.11	-19.74	-37.22	-5.20	-6.17	-3.39	322	5	5	374.946564	1999058
1292269197	74397	2010	12	13	20	39	57	13.42	-9.72	249.22	1	1826.069	0.7816	388.539	0.0272	325.226	0.1063	7.193	0.0259	144.25	42.76	nan	nan	0.71	nan	nan	387.64	1826.46	nan	-0.15	347.19	10.95	141.96	156.13	-21.61	-34.87	-5.21	-5.99	-9.35	322	6	5	374.946564	2001617
1292269972	75172	2010	12	13	20	52	52	12.78	-8.04	249.20	1	1819.236	0.7786	388.217	0.0272	325.132	0.1063	7.164	0.0258	138.46	41.89	nan	nan	0.68	nan	nan	387.40	1821.67	nan	-0.17	346.80	10.95	148.62	145.61	-28.16	-24.92	-5.55	-5.39	-11.09	322	7	5	374.946564	2004190
1292273123	78323	2010	12	13	21	45	23	10.93	-1.07	226.51	1	1843.617	0.7891	391.080	0.0274	325.421	0.1064	7.239	0.0261	184.13	56.14	nan	nan	1.00	nan	nan	390.74	1843.87	nan	-0.03	345.58	11.57	116.56	163.63	-21.97	-86.67	-4.41	-7.59	-0.06	322	25	5	374.946564	2014479
1292273902	79102	2010	12	13	21	58	22	10.49	0.71	226.50	1	1842.198	0.7885	392.026	0.0274	325.489	0.1064	7.244	0.0261	200.35	56.47	nan	nan	1.00	nan	nan	391.35	1841.38	nan	-0.02	345.02	11.57	116.09	148.92	-21.33	-59.90	-4.39	-6.45	1.12	322	26	5	374.946564	2017036
1292274682	79882	2010	12	13	22	11	22	10.04	2.52	226.54	1	1839.169	0.7872	391.506	0.0274	325.308	0.1064	7.231	0.0260	183.90	55.52	nan	nan	1.33	nan	nan	390.43	1840.68	nan	0.02	345.62	11.57	120.28	141.17	-24.03	-44.16	-4.61	-5.85	4.83	322	27	5	374.946564	2019592
1292275463	80663	2010	12	13	22	24	23	9.57	4.35	226.50	1	1818.323	0.7782	391.208	0.0274	325.381	0.1064	7.207	0.0259	nan	54.90	nan	nan	0.92	nan	nan	390.82	1821.18	nan	-0.00	345.95	11.57	118.51	150.44	-23.23	-67.96	-4.52	-6.66	2.64	322	28	5	374.946564	2022153
1292276243	81443	2010	12	13	22	37	23	9.17	6.18	226.51	1	1826.897	0.7819	391.198	0.0274	325.310	0.1064	7.170	0.0258	170.32	54.49	nan	nan	1.01	nan	nan	390.74	1827.81	nan	0.02	345.00	11.57	114.54	163.61	-20.82	-100.59	-4.31	-7.75	4.43	322	29	5	374.946564	2024713
1292277023	82223	2010	12	13	22	50	23	8.98	8.02	226.53	1	1826.489	0.7817	390.001	0.0273	325.158	0.1063	7.167	0.0258	nan	55.52	nan	nan	1.15	nan	nan	389.75	1828.64	nan	0.04	346.40	11.57	115.74	145.27	-22.22	-43.97	-4.38	-6.13	6.03	322	30	5	374.946564	2027271
1292279362	84562	2010	12	13	23	29	22	8.24	13.56	226.53	1	1814.531	0.7766	390.172	0.0273	325.029	0.1063	7.158	0.0258	101.24	70.42	nan	nan	0.66	nan	nan	389.79	1815.02	nan	0.15	344.59	11.56	140.96	143.83	-40.74	-44.64	-5.85	-6.04	12.72	322	19	5	374.946564	2034952
1292280142	85342	2010	12	13	23	42	22	8.06	15.42	226.51	1	1812.085	0.7756	390.567	0.0273	325.003	0.1063	7.183	0.0259	103.00	68.19	nan	nan	0.66	nan	nan	389.82	1814.04	nan	-0.04	344.90	11.55	140.80	142.70	-42.36	-45.53	-5.84	-5.97	-0.57	322	20	5	374.946564	2037516
1292280928	86128	2010	12	13	23	55	28	7.88	17.27	226.51	1	1818.238	0.7782	390.443	0.0273	325.093	0.1063	7.186	0.0259	106.97	62.84	nan	nan	nan	nan	nan	390.11	1819.62	nan	-0.01	343.83	11.54	114.84	140.44	-29.08	-46.11	-4.41	-5.82	2.32	322	21	5	374.946564	2040074
1292281705	86905	2010	12	14	0	8	25	7.74	19.10	226.52	1	1815.194	0.7769	391.224	0.0274	324.933	0.1063	7.183	0.0259	113.34	62.20	nan	nan	0.61	nan	nan	390.18	1815.29	nan	0.10	342.76	11.52	62.08	141.17	-6.21	-50.76	-2.04	-5.88	11.47	322	22	5	374.946564	2042637
1292282489	87689	2010	12	14	0	21	29	7.59	20.94	226.54	1	1815.641	0.7771	390.657	0.0273	325.067	0.1063	7.132	0.0257	120.00	58.60	nan	nan	0.63	nan	nan	390.28	1816.07	nan	0.05	341.78	11.48	70.15	139.56	-9.89	-52.89	-2.33	-5.79	7.76	322	31	5	374.946564	2047671
1292284042	89242	2010	12	14	0	47	22	7.11	24.58	226.57	1	1811.762	0.7754	390.380	0.0273	325.106	0.1063	7.190	0.0259	103.92	57.31	nan	nan	0.51	nan	nan	389.94	1812.18	nan	0.19	340.23	11.39	105.39	121.31	-34.64	-45.42	-3.90	-4.74	17.69	322	39	5	374.946564	2052802
1292285609	90809	2010	12	14	1	13	29	6.71	28.20	226.52	1	1815.821	0.7772	390.552	0.0273	325.161	0.1063	7.222	0.0260	90.94	50.52	nan	nan	0.36	nan	nan	389.85	1817.10	nan	0.85	340.47	11.26	58.40	63.85	-11.63	-14.46	-1.88	-2.09	27.17	322	41	5	374.946564	2057923
1292286389	91589	2010	12	14	1	26	29	6.68	29.97	226.50	1	1816.728	0.7776	390.015	0.0273	324.868	0.1062	7.265	0.0261	66.46	74.48	nan	nan	0.52	nan	nan	389.19	1820.43	-0.40	2.30	337.21	11.18	81.96	83.06	-32.24	-32.00	-2.96	-2.94	34.00	322	42	5	374.946564	2057699
1292287189	92389	2010	12	14	1	39	49	6.67	31.77	205.57	1	1813.297	0.7761	389.062	0.0272	324.452	0.1061	7.239	0.0261	61.77	90.54	nan	nan	0.61	nan	nan	389.00	1814.86	-0.02	3.40	343.79	11.72	56.45	-20.04	-24.10	5.17	-2.10	0.54	33.52	322	43	5	374.946564	2063029
1292287974	93174	2010	12	14	1	52	54	6.65	33.51	205.57	1	1801.785	0.7712	388.611	0.0272	321.400	0.1053	7.192	0.0259	49.01	169.04	nan	nan	1.07	nan	nan	388.22	1802.87	0.70	5.78	346.65	11.65	-40.28	-89.47	13.92	25.78	1.10	2.36	40.24	322	44	5	374.946564	2065582
1292289533	94733	2010	12	14	2	18	53	6.72	36.95	205.50	1	1783.434	0.7633	388.523	0.0272	317.909	0.1044	7.088	0.0255	41.80	249.19	nan	nan	nan	nan	nan	387.98	1783.47	1.58	6.78	341.43	11.54	-33.71	-28.77	17.91	16.16	0.96	0.83	51.75	322	32	5	374.946564	2070713
1292291094	96294	2010	12	14	2	44	54	6.99	40.33	205.53	1	1798.895	0.7699	388.292	0.0272	320.625	0.1051	7.152	0.0257	48.30	187.73	nan	nan	1.24	nan	nan	388.08	1799.61	0.86	5.78	341.65	11.44	-34.62	-34.29	19.45	19.17	0.98	0.97	42.21	322	34	5	374.946564	2075828
1292291873	97073	2010	12	14	2	57	53	7.11	41.96	205.56	1	1790.014	0.7661	388.544	0.0272	318.981	0.1047	7.113	0.0256	45.77	218.77	nan	nan	1.29	nan	nan	388.17	1791.67	1.21	5.70	342.38	11.40	-43.32	-47.79	19.77	21.33	1.22	1.33	41.30	322	35	5	374.946564	2078393
1292292654	97854	2010	12	14	3	10	54	7.49	43.56	205.51	1	1786.606	0.7647	389.343	0.0273	318.055	0.1045	7.069	0.0254	44.41	240.52	nan	nan	1.41	nan	nan	388.12	1787.88	1.46	6.57	345.03	11.34	-57.05	-55.35	24.74	24.21	1.57	1.53	46.20	322	36	5	374.946564	2080950
1292293433	98633	2010	12	14	3	23	53	8.24	45.09	205.58	1	1743.945	0.7464	388.504	0.0272	309.818	0.1023	6.893	0.0248	29.74	442.33	nan	nan	1.91	nan	nan	387.77	1744.23	3.34	7.70	350.10	11.28	-78.99	-138.53	30.44	42.57	2.08	3.35	58.87	322	37	5	374.946564	2083511
1292334484	53284	2010	12	14	14	48	4	3.38	49.33	261.32	0	1791.823	0.9712	388.153	0.0365	319.167	0.1249	7.048	0.0352	47.40	220.35	nan	nan	1.18	nan	nan	387.99	1790.47	1.20	5.91	325.06	9.76	-35.75	-81.34	10.92	19.63	0.83	1.75	58.74	323	103	5	374.946564	674148
1292337243	56043	2010	12	14	15	34	3	-5.30	46.93	261.28	0	1831.074	0.9924	390.141	0.0367	323.578	0.1263	7.272	0.0364	85.34	81.41	nan	0.33	1.15	nan	nan	390.21	1831.17	-0.23	2.20	317.64	10.02	20.16	21.98	-5.26	-5.82	-0.51	-0.56	48.93	323	104	5	374.946564	676547
1292340002	58802	2010	12	14	16	20	2	-13.13	45.81	249.22	0	1842.439	0.9986	391.102	0.0368	324.618	0.1266	7.353	0.0368	94.81	40.03	nan	0.02	0.08	nan	nan	391.26	1843.47	nan	0.14	320.56	10.50	59.87	66.39	-12.59	-16.05	-1.70	-1.91	14.93	323	105	5	374.946564	678946
1292342762	61562	2010	12	14	17	6	2	-20.68	44.99	249.20	0	1836.351	0.9953	390.694	0.0367	324.820	0.1266	7.323	0.0366	88.40	36.68	nan	nan	0.07	nan	nan	390.82	1838.27	nan	0.07	322.60	10.50	55.17	61.78	-7.35	-11.62	-1.54	-1.75	7.48	323	106	5	374.946564	681342
1292345521	64322	2010	12	14	17	52	1	-27.92	43.66	249.21	0	1818.287	0.9855	389.644	0.0366	322.116	0.1258	7.274	0.0364	72.83	133.08	nan	nan	0.82	nan	nan	389.67	nan	0.41	2.15	322.76	10.33	5.71	15.59	-1.65	-4.89	-0.16	-0.41	42.95	323	107	5	374.946564	683735
1292348281	67082	2010	12	14	18	38	1	-35.82	42.10	226.53	0	1793.069	0.9718	387.961	0.0365	319.699	0.1250	7.144	0.0357	47.40	202.91	nan	nan	1.44	nan	nan	388.04	nan	1.02	6.80	342.52	10.74	-75.08	-115.90	27.05	35.47	1.88	2.71	52.03	323	108	5	374.946564	686139
1292351041	69842	2010	12	14	19	24	1	-42.75	38.93	226.54	0	1784.934	0.9674	387.891	0.0365	317.840	0.1245	7.057	0.0353	42.00	264.67	nan	nan	1.57	nan	nan	388.00	nan	1.76	7.13	345.64	10.80	-161.83	-172.08	38.48	40.58	3.62	3.79	55.31	323	109	5	374.946564	688533
1292353800	72600	2010	12	14	20	10	0	-47.46	34.18	226.52	0	1824.921	0.9891	390.170	0.0367	324.481	0.1265	7.246	0.0362	82.81	43.63	nan	nan	0.37	nan	nan	390.22	nan	nan	0.36	331.23	11.13	45.03	58.34	-10.72	-19.91	-1.38	-1.85	26.72	323	110	5	374.946564	690932
1292356559	75360	2010	12	14	20	55	59	-51.71	29.75	226.53	0	1825.048	0.9892	390.344	0.0367	324.990	0.1267	7.240	0.0362	81.52	37.69	nan	nan	0.19	nan	nan	390.37	nan	nan	0.14	334.19	11.30	68.80	97.17	-15.90	-35.27	-2.25	-3.45	14.93	323	111	5	374.946564	693331
1292359319	78120	2010	12	14	21	41	59	-55.89	25.50	226.50	0	1814.990	0.9837	389.718	0.0366	324.790	0.1266	7.230	0.0361	77.22	51.55	nan	nan	0.29	nan	nan	389.91	nan	nan	0.20	339.39	11.41	90.92	96.22	-20.74	-25.24	-3.20	-3.43	19.17	323	112	5	374.946564	695721
1292364850	83650	2010	12	14	23	14	10	-63.93	17.68	186.13	0	1811.501	0.9818	389.826	0.0366	324.641	0.1266	7.164	0.0358	80.09	62.15	nan	nan	0.74	nan	nan	390.09	nan	nan	-0.02	351.88	12.83	64.41	102.35	-8.25	-34.00	-2.55	-4.67	0.34	323	114	5	374.946564	700510
1292370369	89169	2010	12	15	0	46	9	-71.97	9.44	186.15	0	1813.559	0.9829	390.439	0.0367	325.113	0.1267	7.153	0.0358	111.54	67.80	nan	nan	0.92	nan	nan	390.61	nan	nan	0.20	353.17	12.86	100.33	108.01	-26.26	-43.09	-4.53	-5.05	10.18	323	116	5	374.946564	705305
1295385650	80450	2011	1	18	22	20	50	9.58	47.18	237.62	0	1838.992	0.9324	391.829	0.0216	324.309	0.0989	7.371	0.0342	nan	63.13	28.16	nan	nan	nan	nan	397.49	1838.27	-0.98	3.01	318.25	10.56	10.97	3.04	-4.32	-0.94	-0.30	-0.08	44.24	325	89	5	374.946564	828050
1295390569	85369	2011	1	18	23	42	49	12.55	36.60	237.67	0	1811.262	0.9183	391.039	0.0215	325.332	0.0991	7.253	0.0337	96.36	45.04	46.29	nan	0.22	nan	nan	391.00	1813.88	nan	0.15	323.74	10.79	36.82	45.82	-8.03	-12.66	-1.04	-1.32	15.69	325	91	5	374.946564	833449
1295393028	87828	2011	1	19	0	23	48	13.11	31.30	237.66	0	1785.320	0.9052	388.924	0.0214	318.073	0.0974	7.089	0.0329	52.71	242.09	14.60	nan	1.24	nan	nan	388.87	1785.65	0.86	5.64	330.13	10.78	-2.63	-19.40	0.89	5.29	0.07	0.49	46.16	325	92	5	374.946564	836154
1295397947	92748	2011	1	19	1	45	47	17.91	20.49	215.81	0	1811.629	0.9185	390.375	0.0215	325.298	0.0991	7.247	0.0337	97.64	54.93	65.16	nan	0.49	nan	nan	390.25	1811.43	nan	0.50	340.12	11.72	88.10	119.83	-30.47	-41.58	-3.55	-4.94	22.10	325	94	5	374.946564	841545
1295400407	95207	2011	1	19	2	26	47	19.15	14.97	215.82	0	1809.017	0.9172	390.394	0.0215	325.315	0.0991	7.249	0.0337	87.29	52.08	26.95	nan	0.36	nan	nan	390.19	1808.78	nan	0.47	346.40	11.83	113.88	139.75	-26.33	-57.78	-4.61	-6.21	20.24	325	95	5	374.946564	844243
1295402866	97666	2011	1	19	3	7	46	20.34	9.56	215.86	0	1807.454	0.9164	390.259	0.0215	325.010	0.0991	7.238	0.0336	90.93	44.55	42.88	nan	0.30	nan	nan	390.02	1807.70	nan	0.03	347.19	11.88	118.12	140.41	-21.97	-62.20	-4.76	-6.30	4.79	325	96	5	374.946564	846936
1295405325	100126	2011	1	19	3	48	45	21.65	4.18	215.87	0	1822.298	0.9239	390.959	0.0215	325.492	0.0992	7.220	0.0335	121.96	69.09	53.18	nan	1.18	nan	nan	390.74	1822.78	nan	-0.32	348.78	11.89	96.29	140.72	-12.68	-60.47	-3.63	-6.23	-17.04	325	97	5	374.946564	849633
1295407784	102584	2011	1	19	4	29	44	22.71	-1.06	215.82	0	1842.074	0.9339	391.102	0.0215	325.994	0.0993	7.245	0.0337	164.71	48.20	187.94	nan	0.73	nan	nan	390.95	1842.80	nan	-0.10	345.76	11.90	100.41	151.52	-13.19	-91.14	-3.79	-7.12	-5.88	325	98	5	374.946564	852334
1295410245	105045	2011	1	19	5	10	45	23.66	-6.20	215.80	0	1862.675	0.9444	388.230	0.0214	325.796	0.0993	7.295	0.0339	178.31	35.26	114.67	0.08	0.58	nan	nan	388.34	1864.90	nan	-0.04	347.26	11.91	120.58	119.14	-26.11	-24.05	-4.87	-4.79	-1.11	325	99	5	374.946564	855029
1295417625	112426	2011	1	19	7	13	45	27.53	-21.40	201.56	0	1789.165	0.9071	386.470	0.0213	325.064	0.0991	7.160	0.0333	79.80	73.00	25.56	0.17	0.95	nan	nan	386.36	1792.47	nan	-0.34	350.49	12.45	103.89	111.79	-20.35	-29.16	-4.35	-4.82	-15.39	325	102	5	374.946564	863127
1295549190	71190	2011	1	20	19	46	30	-50.60	29.45	226.56	0	1819.096	0.9223	390.903	0.0215	325.224	0.0991	7.347	0.0341	83.56	55.78	26.23	0.06	0.30	nan	nan	390.64	1819.02	nan	0.64	331.58	11.29	20.03	114.67	-5.52	-49.98	-0.58	-4.37	28.23	327	111	5	374.946564	780250
1298595413	93413	2011	2	25	1	56	53	14.63	22.32	237.64	0	1799.356	0.9717	390.362	0.0328	324.513	0.0936	7.238	0.0366	68.98	68.22	10.98	nan	0.66	nan	nan	390.13	1800.38	nan	0.46	347.90	11.09	63.66	141.99	-16.78	-37.01	-2.95	-5.60	22.40	329	93	5	374.946564	319321
1298600692	98692	2011	2	25	3	24	52	15.11	10.79	237.61	0	1822.741	0.9843	390.061	0.0328	324.995	0.0937	7.269	0.0368	154.10	64.72	98.07	nan	1.63	nan	nan	390.61	1823.55	nan	0.00	344.62	11.24	134.09	147.03	-22.38	-42.19	-5.05	-5.81	3.61	329	95	5	374.946564	324356
1298603332	101332	2011	2	25	4	8	52	15.68	5.02	237.65	0	1810.533	0.9777	390.619	0.0328	324.697	0.0937	7.282	0.0369	138.62	52.56	354.37	nan	1.36	nan	nan	390.69	1811.65	nan	-0.04	345.98	11.25	133.61	136.49	-22.79	-27.47	-5.02	-5.18	-0.54	329	96	5	374.946564	326872
1298605972	103972	2011	2	25	4	52	52	15.51	-0.78	237.62	0	1833.931	0.9903	393.384	0.0330	324.769	0.0937	7.297	0.0369	177.87	43.09	340.53	nan	2.40	nan	nan	392.21	1835.33	nan	-0.03	344.97	11.24	108.59	177.30	-14.97	-108.52	-3.80	-8.26	0.56	329	97	5	374.946564	329394
1298608611	106611	2011	2	25	5	36	51	15.68	-6.63	237.61	0	1805.275	0.9748	385.209	0.0324	324.563	0.0936	7.208	0.0365	124.08	44.27	317.45	0.13	0.89	nan	nan	385.07	1806.40	nan	-0.05	344.67	11.25	125.73	145.74	-19.01	-42.49	-4.61	-5.75	-2.08	329	98	5	374.946564	331911
1298611251	109251	2011	2	25	6	20	51	16.32	-12.51	237.69	0	1801.872	0.9730	387.618	0.0326	324.624	0.0936	7.197	0.0364	110.06	72.52	102.26	0.14	1.36	nan	nan	388.20	1803.63	nan	-0.22	346.77	11.26	135.06	140.71	-25.19	-31.99	-5.12	-5.44	-15.77	329	99	5	374.946564	334423
1298613893	111893	2011	2	25	7	4	53	16.99	-18.20	215.80	0	1788.968	0.9660	382.732	0.0321	324.276	0.0936	7.131	0.0361	85.11	45.87	191.22	0.41	1.01	nan	nan	382.66	1791.76	nan	-0.06	346.42	11.92	121.36	123.54	-29.54	-31.67	-4.97	-5.10	-3.16	329	100	5	374.946564	336939
1298616534	114534	2011	2	25	7	48	54	17.76	-24.09	205.50	0	1788.238	0.9656	385.809	0.0324	324.449	0.0936	7.149	0.0362	77.25	68.68	19.16	0.22	0.91	nan	nan	385.56	1788.47	nan	-0.17	350.97	12.21	101.28	110.96	-24.17	-33.34	-4.13	-4.69	-9.44	329	101	5	374.946564	339454
1298653046	64646	2011	2	25	17	57	26	18.09	-30.72	261.79	1	1780.244	0.9222	387.526	0.0302	324.698	0.1141	7.167	0.0274	61.74	27.91	116.41	nan	nan	nan	nan	387.12	1775.06	nan	-0.20	337.47	10.57	129.19	119.03	-29.89	-22.78	-4.29	-3.85	-15.01	330	1	5	374.946564	927430
1298653822	65422	2011	2	25	18	10	22	17.94	-28.86	261.24	1	1780.982	0.9225	387.670	0.0302	324.184	0.1139	7.195	0.0275	60.86	27.91	147.75	nan	0.25	nan	nan	387.34	1780.40	nan	-0.97	336.46	10.57	146.67	114.76	-39.19	-22.71	-5.18	-3.69	-34.44	330	8	5	374.946564	930000
1298654602	66202	2011	2	25	18	23	22	17.77	-27.03	261.23	1	1768.767	0.9162	388.275	0.0303	320.477	0.1129	7.118	0.0272	46.24	97.05	40.80	nan	nan	nan	nan	387.91	1768.86	nan	-2.00	338.30	10.57	162.30	124.36	-46.48	-25.43	-6.05	-4.14	-39.07	330	9	5	374.946564	932560
1298656162	67762	2011	2	25	18	49	22	17.53	-23.52	261.21	1	1805.726	0.9354	385.940	0.0301	324.593	0.1140	7.219	0.0276	103.58	71.71	34.65	nan	1.38	nan	nan	385.46	1803.48	nan	-0.59	345.92	10.60	156.33	158.23	-29.09	-31.02	-5.69	-5.80	-25.79	330	11	5	374.946564	937688
